GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,URB_AREAA,CDA,AIANHHA,ZIPA,AREANAME,DSN001,DSN002
"G5101250","1980","3","5","Virginia","51",,"Nelson","125",,,,,,,,,"NELSON COUNTY",3512,426
"G5101270","1980","3","5","Virginia","51","6760","New Kent","127",,,,,,,,,"NEW KENT COUNTY",2588,132
"G5101310","1980","3","5","Virginia","51",,"Northampton","131",,,,,,,,,"NORTHAMPTON COUNTY",4073,642
"G5101330","1980","3","5","Virginia","51",,"Northumberland","133",,,,,,,,,"NORTHUMBERLAND COUNTY",2964,207
"G5101350","1980","3","5","Virginia","51",,"Nottoway","135",,,,,,,,,"NOTTOWAY COUNTY",3859,333
"G5101370","1980","3","5","Virginia","51",,"Orange","137",,,,,,,,,"ORANGE COUNTY",5092,421
"G5101390","1980","3","5","Virginia","51",,"Page","139",,,,,,,,,"PAGE COUNTY",5820,380
"G5101410","1980","3","5","Virginia","51",,"Patrick","141",,,,,,,,,"PATRICK COUNTY",5121,333
"G5101430","1980","3","5","Virginia","51","1950","Pittsylvania","143",,,,,,,,,"PITTSYLVANIA COUNTY",16972,1570
"G5101450","1980","3","5","Virginia","51","6760","Powhatan","145",,,,,,,,,"POWHATAN COUNTY",2832,99
"G5101470","1980","3","5","Virginia","51",,"Prince Edward","147",,,,,,,,,"PRINCE EDWARD COUNTY",3838,488
"G5101490","1980","3","5","Virginia","51","6140","Prince George","149",,,,,,,,,"PRINCE GEORGE COUNTY",5653,300
"G5101530","1980","3","5","Virginia","51","8840","Prince William","153",,,,,,,,,"PRINCE WILLIAM COUNTY",38573,1044
"G5101550","1980","3","5","Virginia","51",,"Pulaski","155",,,,,,,,,"PULASKI COUNTY",10651,799
"G5101570","1980","3","5","Virginia","51",,"Rappahannock","157",,,,,,,,,"RAPPAHANNOCK COUNTY",1639,184
"G5101590","1980","3","5","Virginia","51",,"Richmond","159",,,,,,,,,"RICHMOND COUNTY",1870,207
"G5101610","1980","3","5","Virginia","51","6800","Roanoke","161",,,,,,,,,"ROANOKE COUNTY",22671,855
"G5101630","1980","3","5","Virginia","51",,"Rockbridge","163",,,,,,,,,"ROCKBRIDGE COUNTY",5391,473
"G5101650","1980","3","5","Virginia","51",,"Rockingham","165",,,,,,,,,"ROCKINGHAM COUNTY",16389,797
"G5101670","1980","3","5","Virginia","51",,"Russell","167",,,,,,,,,"RUSSELL COUNTY",8630,849
"G5101690","1980","3","5","Virginia","51","3660","Scott","169",,,,,,,,,"SCOTT COUNTY",6981,922
"G5101710","1980","3","5","Virginia","51",,"Shenandoah","171",,,,,,,,,"SHENANDOAH COUNTY",8555,523
"G5101730","1980","3","5","Virginia","51",,"Smyth","173",,,,,,,,,"SMYTH COUNTY",9386,973
"G5101750","1980","3","5","Virginia","51",,"Southampton","175",,,,,,,,,"SOUTHAMPTON COUNTY",4065,582
"G5101770","1980","3","5","Virginia","51",,"Spotsylvania","177",,,,,,,,,"SPOTSYLVANIA COUNTY",9202,457
"G5101790","1980","3","5","Virginia","51",,"Stafford","179",,,,,,,,,"STAFFORD COUNTY",10661,371
"G5101810","1980","3","5","Virginia","51",,"Surry","181",,,,,,,,,"SURRY COUNTY",1445,144
"G5101830","1980","3","5","Virginia","51",,"Sussex","183",,,,,,,,,"SUSSEX COUNTY",2540,344
"G5101850","1980","3","5","Virginia","51",,"Tazewell","185",,,,,,,,,"TAZEWELL COUNTY",14371,1172
"G5101870","1980","3","5","Virginia","51",,"Warren","187",,,,,,,,,"WARREN COUNTY",6480,426
"G5101910","1980","3","5","Virginia","51","3660","Washington","191",,,,,,,,,"WASHINGTON COUNTY",13234,1027
"G5101930","1980","3","5","Virginia","51",,"Westmoreland","193",,,,,,,,,"WESTMORELAND COUNTY",4147,265
"G5101950","1980","3","5","Virginia","51",,"Wise","195",,,,,,,,,"WISE COUNTY",11758,1194
"G5101970","1980","3","5","Virginia","51",,"Wythe","197",,,,,,,,,"WYTHE COUNTY",7726,677
"G5101990","1980","3","5","Virginia","51","5680","York","199",,,,,,,,,"YORK COUNTY",9268,327
"G5105100","1980","3","5","Virginia","51","8840","Alexandria City","510",,,,,,,,,"ALEXANDRIA CITY",41674,1348
"G5105150","1980","3","5","Virginia","51",,"Bedford City","515",,,,,,,,,"BEDFORD CITY",1841,163
"G5105200","1980","3","5","Virginia","51","3660","Bristol City","520",,,,,,,,,"BRISTOL CITY",5755,621
"G5105300","1980","3","5","Virginia","51",,"Buena Vista City","530",,,,,,,,,"BUENA VISTA CITY",2027,142
"G5105400","1980","3","5","Virginia","51","1540","Charlottesville City","540",,,,,,,,,"CHARLOTTESVILLE CITY",12748,792
"G5105500","1980","3","5","Virginia","51","5720","Chesapeake City","550",,,,,,,,,"CHESAPEAKE CITY",29568,1914
"G5105600","1980","3","5","Virginia","51",,"Clifton Forge City","560",,,,,,,,,"CLIFTON FORGE CITY",1612,119
"G5105700","1980","3","5","Virginia","51","6140","Colonial Heights City","570",,,,,,,,,"COLONIAL HEIGHTS CITY",5143,247
"G5105800","1980","3","5","Virginia","51",,"Covington City","580",,,,,,,,,"COVINGTON CITY",2992,235
"G5105900","1980","3","5","Virginia","51","1950","Danville City","590",,,,,,,,,"DANVILLE CITY",14159,1271
"G5105950","1980","3","5","Virginia","51",,"Emporia City","595",,,,,,,,,"EMPORIA CITY",1232,202
"G5106000","1980","3","5","Virginia","51","8840","Fairfax City","600",,,,,,,,,"FAIRFAX CITY",6150,116
"G5106100","1980","3","5","Virginia","51","8840","Falls Church City","610",,,,,,,,,"FALLS CHURCH CITY",3733,108
"G5106200","1980","3","5","Virginia","51",,"Franklin City","620",,,,,,,,,"FRANKLIN CITY",1887,326
"G5106300","1980","3","5","Virginia","51",,"Fredericksburg City","630",,,,,,,,,"FREDERICKSBURG CITY",4513,310
"G5106400","1980","3","5","Virginia","51",,"Galax City","640",,,,,,,,,"GALAX CITY",2252,204
"G5106500","1980","3","5","Virginia","51","5680","Hampton City","650",,,,,,,,,"HAMPTON CITY",34431,2597
"G5106600","1980","3","5","Virginia","51",,"Harrisonburg City","660",,,,,,,,,"HARRISONBURG CITY",5029,308
"G5106700","1980","3","5","Virginia","51","6140","Hopewell City","670",,,,,,,,,"HOPEWELL CITY",7071,524
"G5106780","1980","3","5","Virginia","51",,"Lexington City","678",,,,,,,,,"LEXINGTON CITY",1794,168
"G5106800","1980","3","5","Virginia","51","4640","Lynchburg City","680",,,,,,,,,"LYNCHBURG CITY",20354,1349
"G5106830","1980","3","5","Virginia","51","8840","Manassas City","683",,,,,,,,,"MANASSAS CITY",4476,168
"G5106850","1980","3","5","Virginia","51","8840","Manassas Park City","685",,,,,,,,,"MANASSAS PARK CITY",1581,88
"G5106900","1980","3","5","Virginia","51",,"Martinsville City","690",,,,,,,,,"MARTINSVILLE CITY",5274,489
"G5107000","1980","3","5","Virginia","51","5680","Newport News City","700",,,,,,,,,"NEWPORT NEWS CITY",43062,3583
"G5107100","1980","3","5","Virginia","51","5720","Norfolk City","710",,,,,,,,,"NORFOLK CITY",68041,7390
"G5107200","1980","3","5","Virginia","51",,"Norton City","720",,,,,,,,,"NORTON CITY",1398,122
"G5107300","1980","3","5","Virginia","51","6140","Petersburg City","730",,,,,,,,,"PETERSBURG CITY",11757,1545
"G5107350","1980","3","5","Virginia","51","5680","Poquoson City","735",,,,,,,,,"POQUOSON CITY",2371,67
"G5107400","1980","3","5","Virginia","51","5720","Portsmouth City","740",,,,,,,,,"PORTSMOUTH CITY",28645,3458
"G5107500","1980","3","5","Virginia","51",,"Radford City","750",,,,,,,,,"RADFORD CITY",3228,170
"G5107600","1980","3","5","Virginia","51","6760","Richmond City","760",,,,,,,,,"RICHMOND CITY",66153,7422
"G5107700","1980","3","5","Virginia","51","6800","Roanoke City","770",,,,,,,,,"ROANOKE CITY",33161,3321
"G5107750","1980","3","5","Virginia","51","6800","Salem City","775",,,,,,,,,"SALEM CITY",7815,310
"G5107800","1980","3","5","Virginia","51",,"South Boston City","780",,,,,,,,,"SOUTH BOSTON CITY",2099,197
"G5107900","1980","3","5","Virginia","51",,"Staunton City","790",,,,,,,,,"STAUNTON CITY",6793,377
"G5108000","1980","3","5","Virginia","51","5720","Suffolk City","800",,,,,,,,,"SUFFOLK CITY",11452,1267
"G5108100","1980","3","5","Virginia","51","5720","Virginia Beach City","810",,,,,,,,,"VIRGINIA BEACH CITY",74938,2446
"G5108200","1980","3","5","Virginia","51",,"Waynesboro City","820",,,,,,,,,"WAYNESBORO CITY",5072,370
"G5108300","1980","3","5","Virginia","51","5680","Williamsburg City","830",,,,,,,,,"WILLIAMSBURG CITY",2466,61
"G5108400","1980","3","5","Virginia","51",,"Winchester City","840",,,,,,,,,"WINCHESTER CITY",6749,356
"G5300010","1980","4","9","Washington","53",,"Adams","001",,,,,,,,,"ADAMS COUNTY",3861,194
"G5300030","1980","4","9","Washington","53",,"Asotin","003",,,,,,,,,"ASOTIN COUNTY",5525,552
"G5300050","1980","4","9","Washington","53","6740","Benton","005",,,,,,,,,"BENTON COUNTY",31075,1163
"G5300070","1980","4","9","Washington","53",,"Chelan","007",,,,,,,,,"CHELAN COUNTY",14280,1116
"G5300090","1980","4","9","Washington","53",,"Clallam","009",,,,,,,,,"CLALLAM COUNTY",16022,1161
"G5300110","1980","4","9","Washington","53","6440","Clark","011",,,,,,,,,"CLARK COUNTY",57606,3819
"G5300130","1980","4","9","Washington","53",,"Columbia","013",,,,,,,,,"COLUMBIA COUNTY",1371,130
"G5300150","1980","4","9","Washington","53",,"Cowlitz","015",,,,,,,,,"COWLITZ COUNTY",23986,2044
"G5300170","1980","4","9","Washington","53",,"Douglas","017",,,,,,,,,"DOUGLAS COUNTY",6598,372
"G5300190","1980","4","9","Washington","53",,"Ferry","019",,,,,,,,,"FERRY COUNTY",1291,127
"G5300210","1980","4","9","Washington","53","6740","Franklin","021",,,,,,,,,"FRANKLIN COUNTY",9639,496
"G5300230","1980","4","9","Washington","53",,"Garfield","023",,,,,,,,,"GARFIELD COUNTY",824,39
"G5300250","1980","4","9","Washington","53",,"Grant","025",,,,,,,,,"GRANT COUNTY",14081,961
"G5300270","1980","4","9","Washington","53",,"Grays Harbor","027",,,,,,,,,"GRAYS HARBOR COUNTY",19967,1496
"G5300290","1980","4","9","Washington","53",,"Island","029",,,,,,,,,"ISLAND COUNTY",13311,590
"G5300310","1980","4","9","Washington","53",,"Jefferson","031",,,,,,,,,"JEFFERSON COUNTY",5166,393
"G5300330","1980","4","9","Washington","53","7600","King","033",,,,"91",,,,,"KING COUNTY",414655,21478
"G5300350","1980","4","9","Washington","53","1150","Kitsap","035",,,,,,,,,"KITSAP COUNTY",43029,2391
"G5300370","1980","4","9","Washington","53",,"Kittitas","037",,,,,,,,,"KITTITAS COUNTY",7918,479
"G5300390","1980","4","9","Washington","53",,"Klickitat","039",,,,,,,,,"KLICKITAT COUNTY",4665,338
"G5300410","1980","4","9","Washington","53",,"Lewis","041",,,,,,,,,"LEWIS COUNTY",16533,1504
"G5300430","1980","4","9","Washington","53",,"Lincoln","043",,,,,,,,,"LINCOLN COUNTY",3311,110
"G5300450","1980","4","9","Washington","53",,"Mason","045",,,,,,,,,"MASON COUNTY",9806,651
"G5300470","1980","4","9","Washington","53",,"Okanogan","047",,,,,,,,,"OKANOGAN COUNTY",8872,557
"G5300490","1980","4","9","Washington","53",,"Pacific","049",,,,,,,,,"PACIFIC COUNTY",5805,349
"G5300510","1980","4","9","Washington","53",,"Pend Oreille","051",,,,,,,,,"PEND OREILLE COUNTY",2527,225
"G5300530","1980","4","9","Washington","53","8200","Pierce","053",,,,"91",,,,,"PIERCE COUNTY",140741,11754
"G5300550","1980","4","9","Washington","53",,"San Juan","055",,,,,,,,,"SAN JUAN COUNTY",2642,70
"G5300570","1980","4","9","Washington","53",,"Skagit","057",,,,,,,,,"SKAGIT COUNTY",19726,1478
"G5300590","1980","4","9","Washington","53",,"Skamania","059",,,,,,,,,"SKAMANIA COUNTY",2163,154
"G5300610","1980","4","9","Washington","53","7600","Snohomish","061",,,,"91",,,,,"SNOHOMISH COUNTY",100927,5772
"G5300630","1980","4","9","Washington","53","7840","Spokane","063",,,,,,,,,"SPOKANE COUNTY",107132,8550
"G5300650","1980","4","9","Washington","53",,"Stevens","065",,,,,,,,,"STEVENS COUNTY",8071,589
"G5300670","1980","4","9","Washington","53","5910","Thurston","067",,,,,,,,,"THURSTON COUNTY",38689,2275
"G5300690","1980","4","9","Washington","53",,"Wahkiakum","069",,,,,,,,,"WAHKIAKUM COUNTY",1117,85
"G5300710","1980","4","9","Washington","53",,"Walla Walla","071",,,,,,,,,"WALLA WALLA COUNTY",13919,990
"G5300730","1980","4","9","Washington","53","0860","Whatcom","073",,,,,,,,,"WHATCOM COUNTY",33001,1897
"G5300750","1980","4","9","Washington","53",,"Whitman","075",,,,,,,,,"WHITMAN COUNTY",11950,271
"G5300770","1980","4","9","Washington","53","9260","Yakima","077",,,,,,,,,"YAKIMA COUNTY",47781,4774
"G5400010","1980","3","5","West Virginia","54",,"Barbour","001",,,,,,,,,"BARBOUR COUNTY",4315,579
"G5400030","1980","3","5","West Virginia","54",,"Berkeley","003",,,,,,,,,"BERKELEY COUNTY",13959,879
"G5400050","1980","3","5","West Virginia","54",,"Boone","005",,,,,,,,,"BOONE COUNTY",7958,726
"G5400070","1980","3","5","West Virginia","54",,"Braxton","007",,,,,,,,,"BRAXTON COUNTY",3713,609
"G5400090","1980","3","5","West Virginia","54","8080","Brooke","009",,,,,,,,,"BROOKE COUNTY",8980,512
"G5400110","1980","3","5","West Virginia","54","3400","Cabell","011",,,,,,,,,"CABELL COUNTY",32855,2506
"G5400130","1980","3","5","West Virginia","54",,"Calhoun","013",,,,,,,,,"CALHOUN COUNTY",2224,422
"G5400150","1980","3","5","West Virginia","54",,"Clay","015",,,,,,,,,"CLAY COUNTY",2884,440
"G5400170","1980","3","5","West Virginia","54",,"Doddridge","017",,,,,,,,,"DODDRIDGE COUNTY",2019,316
"G5400190","1980","3","5","West Virginia","54",,"Fayette","019",,,,,,,,,"FAYETTE COUNTY",15529,1807
"G5400210","1980","3","5","West Virginia","54",,"Gilmer","021",,,,,,,,,"GILMER COUNTY",2138,371
"G5400230","1980","3","5","West Virginia","54",,"Grant","023",,,,,,,,,"GRANT COUNTY",2750,435
"G5400250","1980","3","5","West Virginia","54",,"Greenbrier","025",,,,,,,,,"GREENBRIER COUNTY",10993,1012
"G5400270","1980","3","5","West Virginia","54",,"Hampshire","027",,,,,,,,,"HAMPSHIRE COUNTY",4141,493
"G5400290","1980","3","5","West Virginia","54","8080","Hancock","029",,,,,,,,,"HANCOCK COUNTY",12230,712
"G5400310","1980","3","5","West Virginia","54",,"Hardy","031",,,,,,,,,"HARDY COUNTY",2812,471
"G5400330","1980","3","5","West Virginia","54",,"Harrison","033",,,,,,,,,"HARRISON COUNTY",23596,2006
"G5400350","1980","3","5","West Virginia","54",,"Jackson","035",,,,,,,,,"JACKSON COUNTY",7042,568
"G5400370","1980","3","5","West Virginia","54",,"Jefferson","037",,,,,,,,,"JEFFERSON COUNTY",8296,525
"G5400390","1980","3","5","West Virginia","54","1480","Kanawha","039",,,,,,,,,"KANAWHA COUNTY",70100,4090
"G5400410","1980","3","5","West Virginia","54",,"Lewis","041",,,,,,,,,"LEWIS COUNTY",4642,538
"G5400430","1980","3","5","West Virginia","54",,"Lincoln","043",,,,,,,,,"LINCOLN COUNTY",5363,873
"G5400450","1980","3","5","West Virginia","54",,"Logan","045",,,,,,,,,"LOGAN COUNTY",12957,1363
"G5400470","1980","3","5","West Virginia","54",,"McDowell","047",,,,,,,,,"MCDOWELL COUNTY",11722,1991
"G5400490","1980","3","5","West Virginia","54",,"Marion","049",,,,,,,,,"MARION COUNTY",20451,1512
"G5400510","1980","3","5","West Virginia","54","9000","Marshall","051",,,,,,,,,"MARSHALL COUNTY",12253,899
"G5400530","1980","3","5","West Virginia","54",,"Mason","053",,,,,,,,,"MASON COUNTY",7714,461
"G5400550","1980","3","5","West Virginia","54",,"Mercer","055",,,,,,,,,"MERCER COUNTY",21050,2184
"G5400570","1980","3","5","West Virginia","54","1900","Mineral","057",,,,,,,,,"MINERAL COUNTY",7775,598
"G5400590","1980","3","5","West Virginia","54",,"Mingo","059",,,,,,,,,"MINGO COUNTY",8829,1493
"G5400610","1980","3","5","West Virginia","54",,"Monongalia","061",,,,,,,,,"MONONGALIA COUNTY",23124,1096
"G5400630","1980","3","5","West Virginia","54",,"Monroe","063",,,,,,,,,"MONROE COUNTY",3557,482
"G5400650","1980","3","5","West Virginia","54",,"Morgan","065",,,,,,,,,"MORGAN COUNTY",3194,267
"G5400670","1980","3","5","West Virginia","54",,"Nicholas","067",,,,,,,,,"NICHOLAS COUNTY",7725,872
"G5400690","1980","3","5","West Virginia","54","9000","Ohio","069",,,,,,,,,"OHIO COUNTY",19227,1245
"G5400710","1980","3","5","West Virginia","54",,"Pendleton","071",,,,,,,,,"PENDLETON COUNTY",2226,267
"G5400730","1980","3","5","West Virginia","54",,"Pleasants","073",,,,,,,,,"PLEASANTS COUNTY",2429,125
"G5400750","1980","3","5","West Virginia","54",,"Pocahontas","075",,,,,,,,,"POCAHONTAS COUNTY",2840,431
"G5400770","1980","3","5","West Virginia","54",,"Preston","077",,,,,,,,,"PRESTON COUNTY",8005,852
"G5400790","1980","3","5","West Virginia","54","1480","Putnam","079",,,,,,,,,"PUTNAM COUNTY",10983,625
"G5400810","1980","3","5","West Virginia","54",,"Raleigh","081",,,,,,,,,"RALEIGH COUNTY",24387,2150
"G5400830","1980","3","5","West Virginia","54",,"Randolph","083",,,,,,,,,"RANDOLPH COUNTY",7782,895
"G5400850","1980","3","5","West Virginia","54",,"Ritchie","085",,,,,,,,,"RITCHIE COUNTY",3320,379
"G5400870","1980","3","5","West Virginia","54",,"Roane","087",,,,,,,,,"ROANE COUNTY",4373,407
"G5400890","1980","3","5","West Virginia","54",,"Summers","089",,,,,,,,,"SUMMERS COUNTY",4220,673
"G5400910","1980","3","5","West Virginia","54",,"Taylor","091",,,,,,,,,"TAYLOR COUNTY",4742,451
"G5400930","1980","3","5","West Virginia","54",,"Tucker","093",,,,,,,,,"TUCKER COUNTY",2553,285
"G5400950","1980","3","5","West Virginia","54",,"Tyler","095",,,,,,,,,"TYLER COUNTY",3307,292
"G5400970","1980","3","5","West Virginia","54",,"Upshur","097",,,,,,,,,"UPSHUR COUNTY",6603,572
"G5400990","1980","3","5","West Virginia","54","3400","Wayne","099",,,,,,,,,"WAYNE COUNTY",12526,1303
"G5401010","1980","3","5","West Virginia","54",,"Webster","101",,,,,,,,,"WEBSTER COUNTY",3032,600
"G5401030","1980","3","5","West Virginia","54",,"Wetzel","103",,,,,,,,,"WETZEL COUNTY",6136,577
"G5401050","1980","3","5","West Virginia","54","6020","Wirt","105",,,,,,,,,"WIRT COUNTY",1304,175
"G5401070","1980","3","5","West Virginia","54","6020","Wood","107",,,,,,,,,"WOOD COUNTY",28450,1959
"G5401090","1980","3","5","West Virginia","54",,"Wyoming","109",,,,,,,,,"WYOMING COUNTY",8926,994
"G5500010","1980","2","3","Wisconsin","55",,"Adams","001",,,,,,,,,"ADAMS COUNTY",3788,366
"G5500030","1980","2","3","Wisconsin","55",,"Ashland","003",,,,,,,,,"ASHLAND COUNTY",4955,601
"G5500050","1980","2","3","Wisconsin","55",,"Barron","005",,,,,,,,,"BARRON COUNTY",11917,1025
"G5500070","1980","2","3","Wisconsin","55",,"Bayfield","007",,,,,,,,,"BAYFIELD COUNTY",4214,311
"G5500090","1980","2","3","Wisconsin","55","3080","Brown","009",,,,,,,,,"BROWN COUNTY",50340,3988
"G5500110","1980","2","3","Wisconsin","55",,"Buffalo","011",,,,,,,,,"BUFFALO COUNTY",4190,336
"G5500130","1980","2","3","Wisconsin","55",,"Burnett","013",,,,,,,,,"BURNETT COUNTY",3626,488
"G5500150","1980","2","3","Wisconsin","55","0460","Calumet","015",,,,,,,,,"CALUMET COUNTY",8488,348
"G5500170","1980","2","3","Wisconsin","55","2290","Chippewa","017",,,,,,,,,"CHIPPEWA COUNTY",14271,1411
"G5500190","1980","2","3","Wisconsin","55",,"Clark","019",,,,,,,,,"CLARK COUNTY",9217,789
"G5500210","1980","2","3","Wisconsin","55",,"Columbia","021",,,,,,,,,"COLUMBIA COUNTY",13072,852
"G5500230","1980","2","3","Wisconsin","55",,"Crawford","023",,,,,,,,,"CRAWFORD COUNTY",4718,538
"G5500250","1980","2","3","Wisconsin","55","4720","Dane","025",,,,,,,,,"DANE COUNTY",104599,5347
"G5500270","1980","2","3","Wisconsin","55",,"Dodge","027",,,,,,,,,"DODGE COUNTY",21306,1140
"G5500290","1980","2","3","Wisconsin","55",,"Door","029",,,,,,,,,"DOOR COUNTY",7702,478
"G5500310","1980","2","3","Wisconsin","55","2240","Douglas","031",,,,,,,,,"DOUGLAS COUNTY",13387,1604
"G5500330","1980","2","3","Wisconsin","55",,"Dunn","033",,,,,,,,,"DUNN COUNTY",9314,749
"G5500350","1980","2","3","Wisconsin","55","2290","Eau Claire","035",,,,,,,,,"EAU CLAIRE COUNTY",22873,2087
"G5500370","1980","2","3","Wisconsin","55",,"Florence","037",,,,,,,,,"FLORENCE COUNTY",1171,139
"G5500390","1980","2","3","Wisconsin","55",,"Fond du Lac","039",,,,,,,,,"FOND DU LAC COUNTY",25388,1578
"G5500410","1980","2","3","Wisconsin","55",,"Forest","041",,,,,,,,,"FOREST COUNTY",2249,322
"G5500430","1980","2","3","Wisconsin","55",,"Grant","043",,,,,,,,,"GRANT COUNTY",14282,932
"G5500450","1980","2","3","Wisconsin","55",,"Green","045",,,,,,,,,"GREEN COUNTY",9265,616
"G5500470","1980","2","3","Wisconsin","55",,"Green Lake","047",,,,,,,,,"GREEN LAKE COUNTY",5488,385
"G5500490","1980","2","3","Wisconsin","55",,"Iowa","049",,,,,,,,,"IOWA COUNTY",5739,409
"G5500510","1980","2","3","Wisconsin","55",,"Iron","051",,,,,,,,,"IRON COUNTY",2147,262
"G5500530","1980","2","3","Wisconsin","55",,"Jackson","053",,,,,,,,,"JACKSON COUNTY",4828,599
"G5500550","1980","2","3","Wisconsin","55",,"Jefferson","055",,,,,,,,,"JEFFERSON COUNTY",19461,1053
"G5500570","1980","2","3","Wisconsin","55",,"Juneau","057",,,,,,,,,"JUNEAU COUNTY",6097,568
"G5500590","1980","2","3","Wisconsin","55","3800","Kenosha","059",,,,"14",,,,,"KENOSHA COUNTY",35978,2852
"G5500610","1980","2","3","Wisconsin","55",,"Kewaunee","061",,,,,,,,,"KEWAUNEE COUNTY",5502,346
"G5500630","1980","2","3","Wisconsin","55","3870","La Crosse","063",,,,,,,,,"LA CROSSE COUNTY",26972,1876
"G5500650","1980","2","3","Wisconsin","55",,"Lafayette","065",,,,,,,,,"LAFAYETTE COUNTY",4974,369
"G5500670","1980","2","3","Wisconsin","55",,"Langlade","067",,,,,,,,,"LANGLADE COUNTY",5388,785
"G5500690","1980","2","3","Wisconsin","55",,"Lincoln","069",,,,,,,,,"LINCOLN COUNTY",7797,545
"G5500710","1980","2","3","Wisconsin","55",,"Manitowoc","071",,,,,,,,,"MANITOWOC COUNTY",24211,1521
"G5500730","1980","2","3","Wisconsin","55","8940","Marathon","073",,,,,,,,,"MARATHON COUNTY",31544,2282
"G5500750","1980","2","3","Wisconsin","55",,"Marinette","075",,,,,,,,,"MARINETTE COUNTY",11989,1086
"G5500770","1980","2","3","Wisconsin","55",,"Marquette","077",,,,,,,,,"MARQUETTE COUNTY",3291,296
"G5500780","1980","2","3","Wisconsin","55",,"Menominee","078",,,,,,,,,"MENOMINEE COUNTY",376,320
"G5500790","1980","2","3","Wisconsin","55","5080","Milwaukee","079",,,,"63",,,,,"MILWAUKEE COUNTY",295655,26509
"G5500810","1980","2","3","Wisconsin","55",,"Monroe","081",,,,,,,,,"MONROE COUNTY",9847,901
"G5500830","1980","2","3","Wisconsin","55",,"Oconto","083",,,,,,,,,"OCONTO COUNTY",8383,697
"G5500850","1980","2","3","Wisconsin","55",,"Oneida","085",,,,,,,,,"ONEIDA COUNTY",9828,816
"G5500870","1980","2","3","Wisconsin","55","0460","Outagamie","087",,,,,,,,,"OUTAGAMIE COUNTY",37197,2188
"G5500890","1980","2","3","Wisconsin","55","5080","Ozaukee","089",,,,"63",,,,,"OZAUKEE COUNTY",19233,527
"G5500910","1980","2","3","Wisconsin","55",,"Pepin","091",,,,,,,,,"PEPIN COUNTY",2067,160
