GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,HV5001,HV5002,HV5003,HV5004
"G3500590","2000","4","8","New Mexico","35","Union","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Union County",605,1489,539,1541
"G3500610","2000","4","8","New Mexico","35","Valencia","061",,,,,,,,,,,,,"0200","9999","9999",,,,,,,"Valencia County",9906,23025,9899,23322
"G3600010","2000","1","2","New York","36","Albany","001",,,,,,,,,,,,,"0160","9999","9999",,,,,,,"Albany County",34074,106879,32004,121608
"G3600030","2000","1","2","New York","36","Allegany","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Allegany County",6238,18704,5914,19071
"G3600050","2000","1","2","New York","36","Bronx","005",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Bronx County",201491,416430,194358,520371
"G3600070","2000","1","2","New York","36","Broome","007",,,,,,,,,,,,,"0960","9999","9999",,,,,,,"Broome County",23797,72889,22292,81558
"G3600090","2000","1","2","New York","36","Cattaraugus","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cattaraugus County",11259,29699,10694,32303
"G3600110","2000","1","2","New York","36","Cayuga","011",,,,,,,,,,,,,"8160","9999","9999",,,,,,,"Cayuga County",10433,30979,10072,30479
"G3600130","2000","1","2","New York","36","Chautauqua","013",,,,,,,,,,,,,"3610","9999","9999",,,,,,,"Chautauqua County",17400,50622,16698,55030
"G3600150","2000","1","2","New York","36","Chemung","015",,,,,,,,,,,,,"2335","9999","9999",,,,,,,"Chemung County",11495,33634,10666,35275
"G3600170","2000","1","2","New York","36","Chenango","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chenango County",6846,18446,6614,19495
"G3600190","2000","1","2","New York","36","Clinton","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clinton County",9552,31457,8789,30096
"G3600210","2000","1","2","New York","36","Columbia","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Columbia County",7920,23461,7144,24569
"G3600230","2000","1","2","New York","36","Cortland","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cortland County",5951,17615,5518,19515
"G3600250","2000","1","2","New York","36","Delaware","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delaware County",5733,17904,5338,19080
"G3600270","2000","1","2","New York","36","Dutchess","027",,,,,,,,,,,,,"5602","2281","9999",,,,,,,"Dutchess County",36051,104267,33768,106064
"G3600290","2000","1","2","New York","36","Erie","029",,,,,,,,,,,,,"1280","9999","9999",,,,,,,"Erie County",117662,336395,112595,383613
"G3600310","2000","1","2","New York","36","Essex","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Essex County",4527,15638,4315,14371
"G3600330","2000","1","2","New York","36","Franklin","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",6066,22154,5513,17401
"G3600350","2000","1","2","New York","36","Fulton","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fulton County",7215,20083,6409,21366
"G3600370","2000","1","2","New York","36","Genesee","037",,,,,,,,,,,,,"6840","9999","9999",,,,,,,"Genesee County",7985,21831,7645,22909
"G3600390","2000","1","2","New York","36","Greene","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Greene County",5684,19299,5296,17916
"G3600410","2000","1","2","New York","36","Hamilton","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",543,2161,523,2152
"G3600430","2000","1","2","New York","36","Herkimer","043",,,,,,,,,,,,,"8680","9999","9999",,,,,,,"Herkimer County",7867,23247,7803,25510
"G3600450","2000","1","2","New York","36","Jefferson","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jefferson County",14946,42714,14605,39473
"G3600470","2000","1","2","New York","36","Kings","047",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Kings County",336850,816477,321813,990186
"G3600490","2000","1","2","New York","36","Lewis","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lewis County",3701,9626,3761,9856
"G3600510","2000","1","2","New York","36","Livingston","051",,,,,,,,,,,,,"6840","9999","9999",,,,,,,"Livingston County",7804,24525,7208,24791
"G3600530","2000","1","2","New York","36","Madison","053",,,,,,,,,,,,,"8160","9999","9999",,,,,,,"Madison County",8824,25313,8566,26738
"G3600550","2000","1","2","New York","36","Monroe","055",,,,,,,,,,,,,"6840","9999","9999",,,,,,,"Monroe County",96721,257764,91172,289686
"G3600570","2000","1","2","New York","36","Montgomery","057",,,,,,,,,,,,,"0160","9999","9999",,,,,,,"Montgomery County",6236,17522,5937,20013
"G3600590","2000","1","2","New York","36","Nassau","059",,,,,,,,,,,,,"5602","5380","9999",,,,,,,"Nassau County",168630,473402,159553,532959
"G3600610","2000","1","2","New York","36","New York","061",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"New York County",130899,597091,124699,684506
"G3600630","2000","1","2","New York","36","Niagara","063",,,,,,,,,,,,,"1280","9999","9999",,,,,,,"Niagara County",27873,78151,26325,87497
"G3600650","2000","1","2","New York","36","Oneida","065",,,,,,,,,,,,,"8680","9999","9999",,,,,,,"Oneida County",29244,87686,27080,91459
"G3600670","2000","1","2","New York","36","Onondaga","067",,,,,,,,,,,,,"8160","9999","9999",,,,,,,"Onondaga County",60225,158782,57819,181510
"G3600690","2000","1","2","New York","36","Ontario","069",,,,,,,,,,,,,"6840","9999","9999",,,,,,,"Ontario County",12954,35969,12497,38804
"G3600710","2000","1","2","New York","36","Orange","071",,,,,,,,,,,,,"5602","5660","9999",,,,,,,"Orange County",51170,119579,47693,122925
"G3600730","2000","1","2","New York","36","Orleans","073",,,,,,,,,,,,,"6840","9999","9999",,,,,,,"Orleans County",6054,15862,5528,16727
"G3600750","2000","1","2","New York","36","Oswego","075",,,,,,,,,,,,,"8160","9999","9999",,,,,,,"Oswego County",16882,43489,15880,46126
"G3600770","2000","1","2","New York","36","Otsego","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Otsego County",7152,22627,6791,25106
"G3600790","2000","1","2","New York","36","Putnam","079",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Putnam County",12922,34816,12265,35742
"G3600810","2000","1","2","New York","36","Queens","081",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Queens County",259658,810342,247767,911612
"G3600830","2000","1","2","New York","36","Rensselaer","083",,,,,,,,,,,,,"0160","9999","9999",,,,,,,"Rensselaer County",18679,55927,18279,59653
"G3600850","2000","1","2","New York","36","Richmond","085",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Richmond County",58300,156555,54438,174435
"G3600870","2000","1","2","New York","36","Rockland","087",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Rockland County",41568,98330,38669,108186
"G3600890","2000","1","2","New York","36","St Lawrence","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"St. Lawrence County",13634,43280,12582,42435
"G3600910","2000","1","2","New York","36","Saratoga","091",,,,,,,,,,,,,"0160","9999","9999",,,,,,,"Saratoga County",25652,73012,24532,77439
"G3600930","2000","1","2","New York","36","Schenectady","093",,,,,,,,,,,,,"0160","9999","9999",,,,,,,"Schenectady County",18465,52110,17107,58873
"G3600950","2000","1","2","New York","36","Schoharie","095",,,,,,,,,,,,,"0160","9999","9999",,,,,,,"Schoharie County",3816,11869,3752,12145
"G3600970","2000","1","2","New York","36","Schuyler","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Schuyler County",2600,7071,2257,7296
"G3600990","2000","1","2","New York","36","Seneca","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Seneca County",4093,12447,4202,12600
"G3601010","2000","1","2","New York","36","Steuben","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Steuben County",13060,35310,12494,37862
"G3601030","2000","1","2","New York","36","Suffolk","103",,,,,,,,,,,,,"5602","5380","9999",,,,,,,"Suffolk County",189995,504518,179469,545387
"G3601050","2000","1","2","New York","36","Sullivan","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sullivan County",9622,28254,8758,27332
"G3601070","2000","1","2","New York","36","Tioga","107",,,,,,,,,,,,,"0960","9999","9999",,,,,,,"Tioga County",7350,18342,6601,19491
"G3601090","2000","1","2","New York","36","Tompkins","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Tompkins County",9624,37993,8771,40113
"G3601110","2000","1","2","New York","36","Ulster","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ulster County",21719,66923,19857,69250
"G3601130","2000","1","2","New York","36","Warren","113",,,,,,,,,,,,,"2975","9999","9999",,,,,,,"Warren County",7778,22900,7440,25185
"G3601150","2000","1","2","New York","36","Washington","115",,,,,,,,,,,,,"2975","9999","9999",,,,,,,"Washington County",7789,23553,7211,22489
"G3601170","2000","1","2","New York","36","Wayne","117",,,,,,,,,,,,,"6840","9999","9999",,,,,,,"Wayne County",13196,33219,12474,34876
"G3601190","2000","1","2","New York","36","Westchester","119",,,,,,,,,,,,,"5602","5600","9999",,,,,,,"Westchester County",117851,322208,112041,371359
"G3601210","2000","1","2","New York","36","Wyoming","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wyoming County",5422,18123,5019,14860
"G3601230","2000","1","2","New York","36","Yates","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Yates County",3399,8633,3165,9424
"G3700010","2000","3","5","North Carolina","37","Alamance","001",,,,,,,,,,,,,"3120","9999","9999",,,,,,,"Alamance County",16143,46914,15010,52733
"G3700030","2000","3","5","North Carolina","37","Alexander","003",,,,,,,,,,,,,"3290","9999","9999",,,,,,,"Alexander County",4229,12525,3940,12909
"G3700050","2000","3","5","North Carolina","37","Alleghany","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Alleghany County",1016,4190,1040,4431
"G3700070","2000","3","5","North Carolina","37","Anson","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Anson County",3255,9230,3117,9673
"G3700090","2000","3","5","North Carolina","37","Ashe","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Ashe County",2513,9501,2336,10034
"G3700110","2000","3","5","North Carolina","37","Avery","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Avery County",1690,7335,1650,6492
"G3700130","2000","3","5","North Carolina","37","Beaufort","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Beaufort County",5237,16042,5358,18321
"G3700150","2000","3","5","North Carolina","37","Bertie","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bertie County",2626,6582,2530,8035
"G3700170","2000","3","5","North Carolina","37","Bladen","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bladen County",3947,11368,4016,12947
"G3700190","2000","3","5","North Carolina","37","Brunswick","019",,,,,,,,,,,,,"9200","9999","9999",,,,,,,"Brunswick County",7902,27978,7616,29647
"G3700210","2000","3","5","North Carolina","37","Buncombe","021",,,,,,,,,,,,,"0480","9999","9999",,,,,,,"Buncombe County",23357,75649,21724,85600
"G3700230","2000","3","5","North Carolina","37","Burke","023",,,,,,,,,,,,,"3290","9999","9999",,,,,,,"Burke County",11203,33465,10218,34262
"G3700250","2000","3","5","North Carolina","37","Cabarrus","025",,,,,,,,,,,,,"1520","9999","9999",,,,,,,"Cabarrus County",17792,46789,16175,50307
"G3700270","2000","3","5","North Carolina","37","Caldwell","027",,,,,,,,,,,,,"3290","9999","9999",,,,,,,"Caldwell County",9323,28907,8744,30441
"G3700290","2000","3","5","North Carolina","37","Camden","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Camden County",870,2547,829,2639
"G3700310","2000","3","5","North Carolina","37","Carteret","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Carteret County",6172,22869,6064,24278
"G3700330","2000","3","5","North Carolina","37","Caswell","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Caswell County",2802,9083,2678,8938
"G3700350","2000","3","5","North Carolina","37","Catawba","035",,,,,,,,,,,,,"3290","9999","9999",,,,,,,"Catawba County",17881,52022,16539,55243
"G3700370","2000","3","5","North Carolina","37","Chatham","037",,,,,,,,,,,,,"6640","9999","9999",,,,,,,"Chatham County",5789,18404,5263,19873
"G3700390","2000","3","5","North Carolina","37","Cherokee","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cherokee County",2488,9231,2512,10067
"G3700410","2000","3","5","North Carolina","37","Chowan","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Chowan County",1790,5072,1715,5949
"G3700430","2000","3","5","North Carolina","37","Clay","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clay County",938,3419,686,3732
"G3700450","2000","3","5","North Carolina","37","Cleveland","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cleveland County",12494,33819,11754,38220
"G3700470","2000","3","5","North Carolina","37","Columbus","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Columbus County",7089,19149,7027,21484
"G3700490","2000","3","5","North Carolina","37","Craven","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Craven County",11322,34835,11036,34243
"G3700510","2000","3","5","North Carolina","37","Cumberland","051",,,,,,,,,,,,,"2560","9999","9999",,,,,,,"Cumberland County",42712,110458,41761,108032
"G3700530","2000","3","5","North Carolina","37","Currituck","053",,,,,,,,,,,,,"5720","9999","9999",,,,,,,"Currituck County",2301,6713,2289,6887
"G3700550","2000","3","5","North Carolina","37","Dare","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dare County",3380,11790,3017,11780
"G3700570","2000","3","5","North Carolina","37","Davidson","057",,,,,,,,,,,,,"3120","9999","9999",,,,,,,"Davidson County",18274,54083,17306,57583
"G3700590","2000","3","5","North Carolina","37","Davie","059",,,,,,,,,,,,,"3120","9999","9999",,,,,,,"Davie County",4465,12770,4019,13581
"G3700610","2000","3","5","North Carolina","37","Duplin","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Duplin County",6837,17634,6004,18588
"G3700630","2000","3","5","North Carolina","37","Durham","063",,,,,,,,,,,,,"6640","9999","9999",,,,,,,"Durham County",26364,81425,24560,90965
"G3700650","2000","3","5","North Carolina","37","Edgecombe","065",,,,,,,,,,,,,"6895","9999","9999",,,,,,,"Edgecombe County",7848,18068,7226,22464
"G3700670","2000","3","5","North Carolina","37","Forsyth","067",,,,,,,,,,,,,"3120","9999","9999",,,,,,,"Forsyth County",37621,108560,35482,124404
"G3700690","2000","3","5","North Carolina","37","Franklin","069",,,,,,,,,,,,,"6640","9999","9999",,,,,,,"Franklin County",6018,17158,5941,18143
"G3700710","2000","3","5","North Carolina","37","Gaston","071",,,,,,,,,,,,,"1520","9999","9999",,,,,,,"Gaston County",23785,68300,23022,75258
"G3700730","2000","3","5","North Carolina","37","Gates","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gates County",1472,3712,1323,4009
"G3700750","2000","3","5","North Carolina","37","Graham","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Graham County",850,2991,903,3249
"G3700770","2000","3","5","North Carolina","37","Granville","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Granville County",6024,19501,5558,17415
"G3700790","2000","3","5","North Carolina","37","Greene","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Greene County",2439,7252,2320,6963
"G3700810","2000","3","5","North Carolina","37","Guilford","081",,,,,,,,,,,,,"3120","9999","9999",,,,,,,"Guilford County",50704,151007,48790,170547
"G3700830","2000","3","5","North Carolina","37","Halifax","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Halifax County",7903,19616,7127,22724
"G3700850","2000","3","5","North Carolina","37","Harnett","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Harnett County",12331,32436,12074,34184
"G3700870","2000","3","5","North Carolina","37","Haywood","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Haywood County",5851,20122,5375,22685
"G3700890","2000","3","5","North Carolina","37","Henderson","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Henderson County",9537,33578,9034,37024
"G3700910","2000","3","5","North Carolina","37","Hertford","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hertford County",2955,7431,2790,9425
"G3700930","2000","3","5","North Carolina","37","Hoke","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hoke County",5014,11835,5024,11773
"G3700950","2000","3","5","North Carolina","37","Hyde","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hyde County",615,2476,575,2160
"G3700970","2000","3","5","North Carolina","37","Iredell","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Iredell County",16148,43973,15133,47406
"G3700990","2000","3","5","North Carolina","37","Jackson","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",3256,12878,3042,13945
"G3701010","2000","3","5","North Carolina","37","Johnston","101",,,,,,,,,,,,,"6640","9999","9999",,,,,,,"Johnston County",16436,43931,15572,46026
"G3701030","2000","3","5","North Carolina","37","Jones","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jones County",1360,3656,1309,4056
"G3701050","2000","3","5","North Carolina","37","Lee","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lee County",6603,17715,5950,18772
"G3701070","2000","3","5","North Carolina","37","Lenoir","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lenoir County",7805,20476,7305,24062
"G3701090","2000","3","5","North Carolina","37","Lincoln","109",,,,,,,,,,,,,"1520","9999","9999",,,,,,,"Lincoln County",8213,23396,7590,24581
"G3701110","2000","3","5","North Carolina","37","McDowell","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McDowell County",4973,16015,4683,16480
"G3701130","2000","3","5","North Carolina","37","Macon","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Macon County",3106,11116,2935,12654
"G3701150","2000","3","5","North Carolina","37","Madison","115",,,,,,,,,,,,,"0480","9999","9999",,,,,,,"Madison County",2224,7434,1963,8014
"G3701170","2000","3","5","North Carolina","37","Martin","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Martin County",3295,8573,3242,10483
"G3701190","2000","3","5","North Carolina","37","Mecklenburg","119",,,,,,,,,,,,,"1520","9999","9999",,,,,,,"Mecklenburg County",89139,252551,84319,269445
"G3701210","2000","3","5","North Carolina","37","Mitchell","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Mitchell County",1710,5918,1590,6469
"G3701230","2000","3","5","North Carolina","37","Montgomery","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Montgomery County",3576,10132,3098,10016
"G3701250","2000","3","5","North Carolina","37","Moore","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Moore County",8350,27467,8200,30752
"G3701270","2000","3","5","North Carolina","37","Nash","127",,,,,,,,,,,,,"6895","9999","9999",,,,,,,"Nash County",11116,30610,11117,34577
"G3701290","2000","3","5","North Carolina","37","New Hanover","129",,,,,,,,,,,,,"9200","9999","9999",,,,,,,"New Hanover County",17045,60419,16417,66426
"G3701310","2000","3","5","North Carolina","37","Northampton","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Northampton County",2706,7820,2688,8872
"G3701330","2000","3","5","North Carolina","37","Onslow","133",,,,,,,,,,,,,"3605","9999","9999",,,,,,,"Onslow County",19999,62988,19406,47962
"G3701350","2000","3","5","North Carolina","37","Orange","135",,,,,,,,,,,,,"6640","9999","9999",,,,,,,"Orange County",12114,43766,11854,50493
"G3701370","2000","3","5","North Carolina","37","Pamlico","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pamlico County",1382,5112,1337,5103
"G3701390","2000","3","5","North Carolina","37","Pasquotank","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pasquotank County",4336,12477,4319,13765
"G3701410","2000","3","5","North Carolina","37","Pender","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pender County",4952,15662,4593,15875
"G3701430","2000","3","5","North Carolina","37","Perquimans","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Perquimans County",1364,4067,1239,4698
"G3701450","2000","3","5","North Carolina","37","Person","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Person County",4475,12825,4118,14205
"G3701470","2000","3","5","North Carolina","37","Pitt","147",,,,,,,,,,,,,"3150","9999","9999",,,,,,,"Pitt County",15799,47420,15638,54941
"G3701490","2000","3","5","North Carolina","37","Polk","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Polk County",1905,6808,1773,7838
"G3701510","2000","3","5","North Carolina","37","Randolph","151",,,,,,,,,,,,,"3120","9999","9999",,,,,,,"Randolph County",16902,47493,15794,50265
"G3701530","2000","3","5","North Carolina","37","Richmond","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Richmond County",6146,16670,5852,17896
"G3701550","2000","3","5","North Carolina","37","Robeson","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Robeson County",18083,41540,17625,46091
"G3701570","2000","3","5","North Carolina","37","Rockingham","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rockingham County",11408,33250,10023,37247
